issue,title,primary finding,validator comment,status,root cause (URL),size
validation-324,Incorrect Access Control in EntropyGenerator's initializeAlphaIndices Function,validation-1308,Discord: Only airdrop contract will be owned by TraitForgeNft contract. Owner of the other contracts will be our multisig,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L353,233
validation-624,"Malicious users can gain unfair advantage to the game economy and only pay for favorable NFTs with favorable factors, rendering game entropy useless.",,Low QA on unneededly expensive VRF,Unsatisfactory,,236
findings-70,Lack of generation limit check in `mintToken` and `mintWithBudget` functions allows bypassing of maxGeneration limit,validation-929,newGeneration <= maxGeneration could be in _incrementGeneration() too instead of being limited to forge(),Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L350,236
validation-1199,"Due to the maximum value of a uint256 and the modulo in the `writeEntropyBatch()` functions, the first entropy per slot can never be a 'forger' and will always have a `performanceFactor` of 0",findings-209,Uneven distribution,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntropyGenerator/EntropyGenerator.sol#L181,237
validation-1151,"Invariant of 10,000 Entities Per Generation Breaks Due To The TraitForgeNft:`_incrementGeneration()` reset",validation-741,Unneeded reset leads to >10k per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L351,237
validation-464,Forgers have higher forging potential compared to mergers,validation-1375,Trivial change to stem yearly leak,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L87-L90,239
validation-1051,Generation Cannot Be Increased When Maximum Tokens Per Generation Is Reached,validation-1308,Discord: Only airdrop contract will be owned by TraitForgeNft contract. Owner of the other contracts will be our multisig,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L353,242
validation-1045,`_mintNewEntity()` always fails if the forgerToken is from before the previous generation,validation-1045,Forging limitation on old parent generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L332,244
validation-373,"If the Number of Minted Tokens for a Given Generation has Reached the Maximum Limit (maxTokensPerGen), any Attempt to Mint a New Token will Lead to a Call Revert",validation-1308,Discord: Only airdrop contract will be owned by TraitForgeNft contract. Owner of the other contracts will be our multisig,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L353,244
findings-37,"`_incrementGeneration()` incorrectly resets `generationMintCounts` of next generation, erasing the count of tokens minted from forging",validation-741,Unneeded reset leads to >10k per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L351,245
validation-721,"The difference in the `listForForging`, `forgeWithListed` checks gives the forger an unfair advantage.",validation-1375,Trivial change to stem yearly leak,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L87-L90,246
findings-45,Self-Forging Exploit in `EntityForging::forgeWithListed` Function,,Commonly known issue involving multiple controlled addresses,Unsatisfactory,,247
validation-1414,Incorrect Equality in EntropyGenerator,,Seemingly AI generated report with no discrete threat exposed,Unsatisfactory,,248
validation-1136,"The GoldenGod ID is Expected to Remain Confidential, However, a Malicious User Can Retrieve it Right From the Start",,Low QA on unneededly expensive VRF,Unsatisfactory,,250
validation-449,Maximum entity generation limit can be exceeded,validation-929,newGeneration <= maxGeneration could be in _incrementGeneration() too instead of being limited to forge(),Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L350,255
findings-142,Forging the same entity multiple times leads to loss of funds for the nuke contract,,Comomly known issue involving multiple controlled addresses,Unsatisfactory,,261
validation-561,[M-01] `EntityForging::forgeWithListed`: Leftover ETH is not refunded to the `msg.sender`.,validation-770,Excess ETH stuck in contract and not refunded,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntityForging/EntityForging.sol#L125-L126,262
validation-922,Incorrect `require` Statement in `writeEntropyBatch1` and `writeEntropyBatch2` Leading to Early 'Golden God' Appearance and Gameplay Imbalance,validation-154,More than 1 Golden God per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntropyGenerator/EntropyGenerator.sol#L164,264
validation-497,Players can technically choose the NFT that they want because of poor game randomness,,Low QA on unneededly expensive VRF,Unsatisfactory,,264
validation-113,`mintToken` and `mintWithBudget` miscalculate the `mint price` for the first NFT of gen2+ generations,validation-1379,The unlucky generation transition price,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L190,271
validation-861,The lack of a maximum generation check breaks the logic of the game and causes a loss of value for users,validation-929,newGeneration <= maxGeneration could be in _incrementGeneration() too instead of being limited to forge(),Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L350,272
validation-1055,"Entities per Generation Can Exceed 10,000",validation-741,Unneeded reset leads to >10k per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L351,279
validation-696,Lack of check for `maxGeneration` while incrementing generation allows minting of NFTs beyond the maximum cap.,validation-929,newGeneration <= maxGeneration could be in _incrementGeneration() too instead of being limited to forge(),Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L350,279
validation-924,Incorrect random value checks in `EntropyGenerator` violates the rules for the golden god.,validation-154,More than 1 Golden God per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntropyGenerator/EntropyGenerator.sol#L164,280
findings-102,Forger can forge one more time than allowed due to insufficient validation in `listForForging`  ,validation-1375,Trivial change to stem yearly leak,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L87-L90,283
validation-315,Incorrect Token Generation Count Reset Leads to Mismatched Token Tracking,validation-741,Unneeded reset leads to >10k per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L351,285
validation-719,Cannot move to the next generation and mint new Nfts due to access control issue in `EntropyGenerator::initializeAlphaIndices()`,validation-1308,Discord: Only airdrop contract will be owned by TraitForgeNft contract. Owner of the other contracts will be our multisig,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L353,306
findings-79,There can be less `The Golden God` entities than expected,validation-651,Possibly 0 golden gods in a generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntropyGenerator/EntropyGenerator.sol#L206-L216,306
validation-700,Different sets of parent tokens can evaluate to the same average entropy value which takes away the uniqueness of tokens.,validation-477,Known issue but undisclosed on readme,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L153-L179,310
validation-694,TraitForgeNft: Generations without a golden god are possible,validation-651,Possibly 0 golden gods in a generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntropyGenerator/EntropyGenerator.sol#L206-L216,312
findings-80,The user has the ability to forge beyond the forge potential limit,validation-1375,Trivial change to stem yearly leak,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L87-L90,314
validation-914,"Entities Can Forge More Than `forgePotential` Parameter, Leading to Imbalance in `NukeFund` Balance Due to Incorrect Use of `<=` in `EntityForging::listForForging`",validation-1375,Trivial change to stem yearly leak,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L87-L90,317
validation-1327,"Next Generation's `generationMintCounts` Resets to 0, Causing Incorrect Mint Counts",validation-741,Unneeded reset leads to >10k per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L351,327
validation-411,Zero Age Calculation Due to Performance Factor Always Being Zero,validation-458,Could be intended for performanceFactor of 0 won’t age at all,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/NukeFund/NukeFund.sol#L126,372
validation-188,Missing input validation in multiple functions,,Low QA on sanity checks,Unsatisfactory,,372
validation-375,[H-1] Reward Manipulation via Weight Update in `DevFund::updateDev`,,Makes no difference. The intent is to have old value of info.weight taken care of prior to new update,Unsatisfactory,,375
validation-711,Incorrect higher mint price for the first token minted in each generation starting from the second generation,validation-1379,The unlucky generation transition price,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L190,409
findings-118,User rewards during nuking of NFTs are wrongly calculated leading to a loss of fund for such users,findings-165,Missing slippage to protect against fron-running,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/NukeFund/NukeFund.sol#L153-L182,415
validation-825,Excess ether sent when EntityForging.forgeWithListed() is not refunded back to the user ,validation-770,Excess ETH stuck in contract and not refunded,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntityForging/EntityForging.sol#L125-L126,24
validation-820,TraitForgeNft.mintWithBudget() can get DOS'd easily ,validation-96,Will not get past generation 1,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L215,24
validation-1344,Zero Value in performanceFactor Causes Incorrect Age Calculation in calculateAge,validation-458,Could be intended for performanceFactor of 0 won’t age at all,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/NukeFund/NukeFund.sol#L126,26
validation-822,`maxGeneration` can get bypassed under normal protocol functions ,validation-929,newGeneration <= maxGeneration could have in _incrementGeneration() too instead of being limited to forge(),Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L350,36
validation-233,Users who buy NFT are excluded from airdrop,validation-229,Seemingly intended logic. Changing it will require messy/extensive update of initialOwners and many others,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L148,41
